,userId,itemId,Xmin,Ymin,Xmax,Ymax,Xmin_true,Ymin_true,Xmax_true,Ymax_true,acc,se_Xmin,se_Ymin,se_Xmax,se_Ymax,Y_xmin,Y_ymin,Y_xmax,Y_ymax
2912,577,31932,72,288,638,646,124,337,463,634,0.7408490995383915,2704,2401,30625,144,1,1,0,0
2913,819,4538,92,768,121,781,363,838,949,1327,-1.244566989125789,73441,4900,685584,298116,1,1,0,0
2914,294,4538,123,822,910,1365,363,838,949,1327,0.8714580615573038,57600,256,1521,1444,1,1,1,1
2915,1508,4538,37,996,370,1287,363,838,949,1327,0.01073578059887681,106276,24964,335241,1600,0,0,0,1
2916,1389,4538,60,800,933,1416,363,838,949,1327,0.7856331067190168,91809,1444,256,7921,0,1,1,1
2917,1221,20275,60,546,940,1201,356,591,754,1204,0.6767733002248352,87616,2025,34596,9,0,0,0,1
2918,1362,20275,564,591,779,1071,356,591,754,1204,0.839804470817933,43264,0,625,17689,1,1,1,0
2919,886,20275,48,554,911,1183,356,591,754,1204,0.6843775019169847,94864,1369,24649,441,0,0,1,1
2920,227,20275,101,571,1008,1171,356,591,754,1204,0.6591246843235207,65025,400,64516,1089,0,1,0,1
2921,1321,20275,488,544,946,1050,356,591,754,1204,0.7913254087128334,17424,2209,36864,23716,1,0,0,0
2922,1636,20275,348,625,811,1100,356,591,754,1204,0.9602359825985272,64,1156,3249,10816,1,1,1,0
2923,174,20275,53,560,940,1099,356,591,754,1204,0.6399749995284771,91809,961,34596,11025,0,1,0,0
2924,12,25162,147,678,800,1208,295,734,745,1184,0.927531684804198,21904,3136,3025,576,0,1,1,1
2925,941,25162,204,703,875,1196,295,734,745,1184,0.9334903762704916,8281,961,16900,144,1,1,0,1
2926,189,25162,71,678,901,1225,295,734,745,1184,0.7992793905182164,50176,3136,24336,1681,0,1,0,1
2927,1709,25162,132,651,850,1181,295,734,745,1184,0.8874250103106869,26569,6889,11025,9,0,0,1,1
2928,1123,25162,210,664,860,1204,295,734,745,1184,0.9348465795086801,7225,4900,13225,400,1,0,1,1
2929,952,25162,287,724,617,1057,295,734,745,1184,0.9173196768390344,64,100,16384,16129,1,1,0,0
2930,1138,28802,55,1158,595,1487,96,1020,549,1516,0.9788474768836872,1681,19044,2116,841,0,1,1,1
2931,907,28802,64,1158,600,1474,96,1020,549,1516,0.9781766912718152,1024,19044,2601,1764,1,1,0,1
2932,252,28802,64,1165,603,1455,96,1020,549,1516,0.9743779546442636,1024,21025,2916,3721,1,0,0,0
2933,94,35492,111,676,219,828,94,659,295,832,0.9811964600933978,289,289,5776,16,1,1,1,1
2934,1674,35492,107,664,192,827,94,659,295,832,0.9680369340488716,169,25,10609,25,1,1,0,1
2935,33,35492,119,685,237,789,94,659,295,832,0.9807713879196851,625,676,3364,1849,0,0,1,0
2936,1508,35492,94,700,226,828,94,659,295,832,0.9809366937650176,0,1681,4761,16,1,0,1,1
2937,200,35492,66,682,228,853,94,659,295,832,0.9815713501354918,784,529,4489,441,0,1,1,1
2938,1371,3777,40,82,623,795,0,57,749,519,0.7611455144636592,1600,625,15876,76176,1,1,1,0
2939,1263,3777,28,67,560,790,0,57,749,519,0.7211941330830196,784,100,35721,73441,1,1,0,0
2940,1635,3777,42,90,628,780,0,57,749,519,0.7830910319675657,1764,1089,14641,68121,1,1,1,0
2941,462,3777,151,246,507,581,0,57,749,519,0.6936190912321172,22801,35721,58564,3844,0,0,0,1
2942,562,3777,55,72,581,799,0,57,749,519,0.7216299018443533,3025,225,28224,78400,1,1,0,0
2943,1045,3777,29,152,627,743,0,57,749,519,0.8101720336530027,841,9025,14884,50176,1,0,1,1
2944,1145,20483,133,463,647,808,105,461,633,844,0.9922213171732336,784,4,196,1296,1,1,0,1
2945,592,20483,31,405,643,762,105,461,633,844,0.9473369525815929,5476,3136,100,6724,0,0,1,0
2946,1559,20483,25,403,639,824,105,461,633,844,0.9652006294592024,6400,3364,36,400,0,0,1,1
2947,805,22326,105,462,424,665,86,424,384,692,0.9776108490438306,361,1444,1600,729,1,1,0,0
2948,93,22326,111,486,394,663,86,424,384,692,0.970700216092676,625,3844,100,841,1,0,1,0
2949,1508,22326,164,451,361,687,86,424,384,692,0.9601013848345183,6084,729,529,25,0,1,1,1
2950,1699,6219,77,458,242,687,23,465,176,606,0.934438771895854,2916,49,4356,6561,0,1,0,0
2951,559,6219,91,477,200,600,23,465,176,606,0.9745916001152352,4624,144,576,36,0,0,1,1
2952,886,6219,63,457,221,683,23,465,176,606,0.9545765817673478,1600,64,2025,5929,1,1,0,0
2953,1045,6219,60,481,213,634,23,465,176,606,0.9821574470697692,1369,256,1369,784,1,0,1,1
2954,5,6219,67,470,203,677,23,465,176,606,0.9634884127306472,1936,25,729,5041,1,1,1,0
2955,1473,6219,83,476,205,673,23,465,176,606,0.9572543815321548,3600,121,841,4489,0,0,1,0
2956,141,30,96,367,97,369,61,368,329,530,0.28691325407309554,1225,1,53824,25921,1,1,0,0
2957,1573,30,124,374,286,468,61,368,329,530,0.914592690444738,3969,36,1849,3844,0,1,1,1
2958,1565,30,65,375,324,477,61,368,329,530,0.9744693967415236,16,49,25,2809,1,1,1,1
2959,1508,30,85,359,323,491,61,368,329,530,0.9805019815059444,576,81,36,1521,1,0,1,1
2960,903,30,87,353,316,491,61,368,329,530,0.9771818582122412,676,225,169,1521,1,0,1,1
2961,7,33024,47,642,657,843,239,627,708,1309,0.5624971521842906,36864,225,2601,217156,0,1,1,0
2962,58,33024,135,881,527,976,239,627,708,1309,0.6269934177663672,10816,64516,32761,110889,1,0,0,0
2963,934,33024,55,635,653,1123,239,627,708,1309,0.8781394639761426,33856,64,3025,34596,0,1,1,1
2964,1046,33024,131,691,573,1127,239,627,708,1309,0.8856887838858132,11664,4096,18225,33124,1,1,1,1
2965,884,33024,41,632,639,1126,239,627,708,1309,0.8680248742596212,39204,25,4761,33489,0,1,1,1
2966,455,33024,109,676,509,985,239,627,708,1309,0.7208557201811872,16900,2401,39601,104976,1,1,0,0
2967,937,33024,140,675,525,1068,239,627,708,1309,0.8234034878982205,9801,2304,33489,58081,1,1,0,1
2968,1270,33024,210,750,598,930,239,627,708,1309,0.7075132511260316,841,15129,12100,143641,1,0,1,0
2969,1046,35703,79,493,284,643,63,499,314,585,0.971553579762832,256,36,900,3364,1,1,1,1
2970,886,35703,29,463,375,662,63,499,314,585,0.9244384157791468,1156,1296,3721,5929,0,1,0,0
2971,615,35703,45,454,313,652,63,499,314,585,0.9572991510092204,324,2025,1,4489,1,1,1,1
2972,1704,35703,34,427,369,656,63,499,314,585,0.9120196427651592,841,5184,3025,5041,0,0,0,0
2973,1698,35703,101,456,266,657,63,499,314,585,0.9326863791534444,1444,1849,2304,5184,0,1,0,0
2974,169,35703,82,449,297,645,63,499,314,585,0.957854842712712,361,2500,289,3600,1,0,1,1
2975,29,8387,229,804,476,1100,294,791,477,964,0.9163869337005476,4225,169,1,18496,0,1,1,1
2976,421,8387,297,813,518,1125,294,791,477,964,0.8973784850953161,9,484,1681,25921,1,0,0,0
2977,748,8387,301,800,480,1072,294,791,477,964,0.9568876404904794,49,81,9,11664,1,1,1,1
2978,61,27420,167,192,590,600,5,147,537,650,0.881881045580345,26244,2025,2809,2500,0,1,0,1
2979,619,27420,138,167,555,648,5,147,537,650,0.9352136284606948,17689,400,324,4,1,1,1,1
2980,993,27420,153,218,538,526,5,147,537,650,0.8511218539237405,21904,5041,1,15376,1,0,1,0
2981,247,22891,120,1069,188,1120,59,1069,350,1326,0.9317881618294088,3721,0,26244,42436,0,1,0,0
2982,1350,22891,41,1043,354,1280,59,1069,350,1326,0.9970492192490394,324,676,16,2116,1,0,1,1
2983,91,22891,114,1062,190,1268,59,1069,350,1326,0.9698157363667712,3025,49,25600,3364,0,1,0,1
2984,488,22891,74,1058,220,1261,59,1069,350,1326,0.979771323913195,225,121,16900,4225,1,1,1,1
2985,1135,22891,120,1066,175,1245,59,1069,350,1326,0.9614514223479246,3721,9,30625,6561,0,1,0,1
2986,298,22891,125,1061,178,1152,59,1069,350,1326,0.9394392762861616,4356,64,29584,30276,0,1,0,0
2987,1241,22891,128,1078,169,1189,59,1069,350,1326,0.9468897150405026,4761,81,32761,18769,0,1,0,0
2988,141,5,210,925,483,1255,198,827,649,1340,0.9334280182692092,144,9604,27556,7225,1,0,0,1
2989,903,5,151,917,511,1160,198,827,649,1340,0.907677702445114,2209,8100,19044,32400,0,1,1,0
2990,1723,5,192,914,510,1331,198,827,649,1340,0.9596238516336888,36,7569,19321,81,1,1,1,1
2991,1107,12908,309,599,858,1131,383,753,765,1116,0.8583889727471501,5476,23716,8649,225,0,1,1,1
2992,1110,12908,325,578,905,1170,383,753,765,1116,0.7897932250585226,3364,30625,19600,2916,1,1,0,0
2993,282,12908,408,564,912,1135,383,753,765,1116,0.7830560430495141,625,35721,21609,361,1,0,0,1
2994,178,12908,339,545,876,1131,383,753,765,1116,0.7851765255150773,1936,43264,12321,225,1,0,1,1
2995,3,12908,310,588,910,1180,383,753,765,1116,0.7854406557871035,5329,27225,21025,4096,0,1,0,0
2996,1372,12908,276,580,870,1180,383,753,765,1116,0.7898155459265811,11449,29929,11025,4096,0,1,1,0
2997,676,12908,339,556,926,1160,383,753,765,1116,0.7447906349077915,1936,38809,25921,1936,1,0,0,0
2998,391,12908,412,561,881,1113,383,753,765,1116,0.8096401969072577,841,36864,13456,9,1,0,1,1
2999,450,10785,249,919,727,1313,149,751,738,1439,0.9350323619021316,10000,28224,121,15876,1,1,1,1
3000,660,10785,317,948,650,1281,149,751,738,1439,0.8804902677648975,28224,38809,7744,24964,0,0,0,0
3001,831,10785,324,914,722,1282,149,751,738,1439,0.901628923845062,30625,26569,256,24649,0,1,1,0
3002,1383,2059,132,1139,403,1331,35,1052,412,1451,0.9739458975078864,9409,7569,81,14400,0,0,1,0
3003,1562,2059,135,1115,433,1350,35,1052,412,1451,0.9796173585799484,10000,3969,441,10201,0,1,0,1
3004,1195,2059,137,1095,427,1370,35,1052,412,1451,0.984232046239634,10404,1849,225,6561,0,1,1,1
3005,704,2059,127,1111,430,1351,35,1052,412,1451,0.981556985015516,8464,3481,324,10000,1,1,1,1
3006,1384,2059,118,1127,437,1350,35,1052,412,1451,0.9806699910306772,6889,5625,625,10201,1,0,0,1
3007,889,2780,140,536,527,730,51,568,518,965,0.8470844152289652,7921,1024,81,55225,0,1,1,1
3008,331,2780,124,498,534,705,51,568,518,965,0.8141598817629879,5329,4900,256,67600,0,1,1,0
3009,404,2780,126,485,421,671,51,568,518,965,0.7421086076449462,5625,6889,9409,86436,0,0,0,0
3010,577,2780,91,475,425,699,51,568,518,965,0.786625985010936,1600,8649,8649,70756,1,0,0,0
3011,192,2780,113,527,384,731,51,568,518,965,0.8137981260100007,3844,1681,17956,54756,0,1,0,1
3012,1554,2780,21,476,563,835,51,568,518,965,0.9326729704193272,900,8464,2025,16900,1,0,1,1
3013,1437,2780,84,474,446,687,51,568,518,965,0.7801072415409843,1089,8836,5184,77284,1,0,1,0
3014,1614,20309,85,577,312,793,68,599,331,846,0.9883556101565776,289,484,361,2809,1,0,1,1
3015,843,20309,152,589,315,711,68,599,331,846,0.9242893171656557,7056,100,256,18225,1,1,1,0
3016,351,20309,250,625,272,657,68,599,331,846,0.7844119332108748,33124,676,3481,35721,0,0,0,0
3017,1281,20309,70,594,312,790,68,599,331,846,0.9895870863332724,4,25,361,3136,1,1,1,1
3018,234,20309,221,589,313,688,68,599,331,846,0.8558936618844835,23409,100,324,24964,0,1,1,0
3019,291,20309,242,629,325,689,68,599,331,846,0.8350323963876699,30276,900,36,24649,0,0,1,0
3020,854,20309,80,599,256,793,68,599,331,846,0.9746676195595037,144,0,5625,2809,1,1,0,1
3021,580,20309,64,582,344,786,68,599,331,846,0.987968743539918,16,289,169,3600,1,1,1,1
3022,399,16356,15,471,563,849,127,390,753,866,0.8389470934788287,12544,6561,36100,289,0,0,0,1
3023,503,16356,19,471,578,896,127,390,753,866,0.855617146008068,11664,6561,30625,900,0,0,1,0
3024,225,16356,31,446,524,837,127,390,753,866,0.8095191107757495,9216,3136,52441,841,1,1,0,1
3025,1416,16356,33,491,576,852,127,390,753,866,0.8532605856574862,8836,10201,31329,196,1,0,1,1
3026,1708,16356,18,446,668,913,127,390,753,866,0.9290390922018747,11881,3136,7225,2209,0,1,1,0
3027,857,3118,99,1161,741,1499,151,1071,739,1805,0.9268752551111497,2704,8100,4,93636,1,1,1,0
3028,1619,3118,53,1176,779,1517,151,1071,739,1805,0.9263648577783784,9604,11025,1600,82944,1,1,0,1
3029,903,3118,393,1104,796,1539,151,1071,739,1805,0.9064215545904604,58564,1089,3249,70756,0,1,0,1
3030,428,3118,74,1063,705,1528,151,1071,739,1805,0.9412742009901288,5929,64,1156,76729,1,1,1,1
3031,807,3118,247,1211,785,1493,151,1071,739,1805,0.9101896731706736,9216,19600,2116,97344,1,0,0,0
3032,1288,3118,92,1296,719,1533,151,1071,739,1805,0.910039844598365,3481,50625,400,73984,1,0,1,1
3033,1383,3118,96,1211,785,1509,151,1071,739,1805,0.9213350986033036,3025,19600,2116,87616,1,0,0,0
3034,847,29498,18,301,271,487,11,285,290,491,0.9941481705525133,49,256,361,16,1,1,1,1
3035,952,29498,28,338,267,491,11,285,290,491,0.9688789070292742,289,2809,529,0,1,0,1,1
3036,1486,29498,59,356,260,480,11,285,290,491,0.928216414724816,2304,5041,900,121,0,0,0,0
3037,1391,7478,140,579,319,716,49,574,336,853,0.9221609689770328,8281,25,289,18769,0,1,1,0
3038,1620,7478,40,563,359,759,49,574,336,853,0.9727859227526412,81,121,529,8836,1,1,1,1
3039,1508,7478,26,606,141,756,49,574,336,853,0.860652659964841,529,1024,38025,9409,1,0,0,1
3040,1442,7478,91,580,356,764,49,574,336,853,0.971210026568358,1764,36,400,7921,1,1,1,1
3041,1389,7478,38,560,384,766,49,574,336,853,0.97101375068981,121,196,2304,7569,1,1,1,1
3042,1181,8636,284,837,544,1216,175,712,549,1137,0.9291481763344376,11881,15625,25,6241,0,0,1,1
3043,478,8636,271,817,517,1218,175,712,549,1137,0.94162256172812,9216,11025,1024,6561,1,0,1,1
3044,287,8636,166,847,536,1275,175,712,549,1137,0.9212871736317592,81,18225,169,19044,1,0,1,0
3045,525,8636,331,701,534,1289,175,712,549,1137,0.8997475646783559,24336,121,225,23104,0,1,1,0
3046,29,8636,257,789,487,1146,175,712,549,1137,0.9652202554563636,6724,5929,3844,81,1,1,0,1
3047,1012,8636,208,795,580,1275,175,712,549,1137,0.9412931842463156,1089,6889,961,19044,1,1,1,0
3048,753,8636,343,808,464,939,175,712,549,1137,0.8240473883984649,28224,9216,7225,39204,0,1,0,0
3049,748,8636,246,835,522,1249,175,712,549,1137,0.929838400484206,5041,15129,729,12544,1,0,1,1
3050,886,1412,25,282,862,1091,289,161,1007,1158,0.8544824719871373,69696,14641,21025,4489,0,1,1,0
3051,1602,1412,52,214,931,1141,289,161,1007,1158,0.9138387763921982,56169,2809,5776,289,1,1,1,1
3052,1046,1412,61,369,798,1100,289,161,1007,1158,0.8115071723194667,51984,43264,43681,3364,1,0,0,0
3053,603,25880,87,869,369,1179,44,847,346,1122,0.9913530692111744,1849,484,529,3249,1,1,1,0
3054,912,25880,126,932,268,1104,44,847,346,1122,0.9711952920850728,6724,7225,6084,324,0,0,0,1
3055,1398,25880,131,937,265,1089,44,847,346,1122,0.9670041271371916,7569,8100,6561,1089,0,0,0,1
3056,233,25880,96,919,361,1205,44,847,346,1122,0.9787724994773424,2704,5184,225,6889,1,0,1,0
3057,409,25880,119,950,283,1104,44,847,346,1122,0.9709547458186516,5625,10609,3969,324,0,0,0,1
3058,955,25880,65,867,329,1160,44,847,346,1122,0.9963578465307744,441,400,289,1444,1,1,1,1
3059,1096,25880,136,917,308,1181,44,847,346,1122,0.9741214666671856,8464,4900,1444,3481,0,1,1,0
3060,1078,25880,127,912,267,1110,44,847,346,1122,0.9752392993170256,6889,4225,6241,144,0,1,0,1
3061,1305,25880,108,912,305,1166,44,847,346,1122,0.9831079921850764,4096,4225,1681,1936,1,1,1,1
3062,15,25880,126,927,266,1113,44,847,346,1122,0.9722593555694774,6724,6400,6400,81,0,0,0,1
3063,242,25880,114,895,342,1227,44,847,346,1122,0.9741837257008474,4900,2304,16,11025,0,1,1,0
3064,665,25880,106,924,262,1108,44,847,346,1122,0.9759099989069294,3844,5929,7056,196,1,0,0,1
3065,538,25880,125,922,285,1168,44,847,346,1122,0.9744978508252328,6561,5625,3721,2116,0,0,1,1
3066,79,25880,68,881,384,1191,44,847,346,1122,0.9887693193142026,576,1156,1444,4761,1,1,1,0
3067,1478,25880,118,901,287,1188,44,847,346,1122,0.977036321424996,5476,2916,3481,4356,0,1,1,0
3068,1124,25880,148,955,258,1110,44,847,346,1122,0.957029946948936,10816,11664,7744,144,0,0,0,1
3069,1482,25880,90,902,338,1149,44,847,346,1122,0.99160352032386,2116,3025,64,729,1,1,1,1
3070,1635,25880,81,917,277,1111,44,847,346,1122,0.984221579900803,1369,4900,4761,121,1,1,0,1
3071,1698,25880,119,920,275,1118,44,847,346,1122,0.9773447866372303,5625,5329,5041,16,0,0,0,1
3072,691,25880,143,934,236,1085,44,847,346,1122,0.9563634922931452,9801,7569,12100,1369,0,0,0,1
3073,1046,25880,139,937,248,1111,44,847,346,1122,0.9620078396858184,9025,8100,9604,121,0,0,0,1
3074,768,25880,105,901,315,1145,44,847,346,1122,0.988500473487026,3721,2916,961,529,1,1,1,1
3075,723,25880,71,909,358,1220,44,847,346,1122,0.9797360995210652,729,3844,144,9604,1,1,1,0
3076,1209,25880,86,910,313,1123,44,847,346,1122,0.9903456048482808,1764,3969,1089,1,1,1,1,1
3077,1509,16045,114,169,715,655,60,128,625,660,0.9581205605761468,2916,1681,8100,25,0,0,1,1
3078,1681,16045,22,142,703,649,60,128,625,660,0.9741751137965629,1444,196,6084,121,0,1,1,1
3079,657,16045,40,151,72,188,60,128,625,660,-0.7431287944189278,400,529,305809,222784,1,1,0,0
3080,1584,16045,35,142,684,648,60,128,625,660,0.9853642518724688,625,196,3481,144,1,1,1,1
3081,1577,16045,70,128,412,527,60,128,625,660,0.7920907376881213,100,0,45369,17689,1,1,1,1
3082,548,16045,58,174,708,652,60,128,625,660,0.9701326714437494,4,2116,6889,64,1,0,1,1
3083,552,16045,77,178,675,574,60,128,625,660,0.958242360549318,289,2500,2500,7396,1,0,1,1
3084,1626,16045,87,154,402,457,60,128,625,660,0.696016893985468,729,676,49729,41209,1,1,1,0
3085,1375,17240,20,432,208,607,19,432,202,568,0.9912325498620591,1,0,36,1521,1,1,1,0
3086,1647,17240,36,444,164,571,19,432,202,568,0.9893867708856504,289,144,1444,9,0,0,0,1
3087,1721,17240,21,431,203,555,19,432,202,568,0.9990152093875868,4,1,1,169,1,1,1,1
3088,323,843,50,988,80,1014,44,989,84,1014,0.9999397740104968,36,1,16,0,1,1,1,1
3089,1602,843,56,990,74,1013,44,989,84,1014,0.9997204605015518,144,1,100,1,0,1,0,1
3090,886,843,47,992,78,1010,44,989,84,1014,0.9999204562402788,9,9,36,16,1,0,1,0
3091,1158,20768,81,460,386,730,115,453,289,667,0.9122563176895306,1156,49,9409,3969,1,1,1,0
3092,600,20768,49,456,410,717,115,453,289,667,0.8706016847172082,4356,9,14641,2500,0,1,0,0
3093,1689,20768,112,469,370,708,115,453,289,667,0.9488146811071,9,256,6561,1681,1,0,1,1
3094,1156,20768,106,486,333,697,115,453,289,667,0.9758965102286402,81,1089,1936,900,1,0,1,1
3095,553,20768,90,457,400,724,115,453,289,667,0.9024608904933816,625,16,12321,3249,1,1,0,0
3096,57,20768,80,460,412,714,115,453,289,667,0.888014440433213,1225,49,15129,2209,1,1,0,1
3097,821,10358,280,648,462,878,48,482,587,902,0.7388862910686942,53824,27556,15625,576,0,0,1,1
3098,917,10358,202,497,361,663,48,482,587,902,0.6464163795127649,23716,225,51076,57121,0,1,0,0
3099,1743,10358,195,487,431,817,48,482,587,902,0.8576572924380688,21609,25,24336,7225,0,1,0,1
3100,831,10358,92,499,521,869,48,482,587,902,0.9794761055174356,1936,289,4356,1089,1,1,1,1
3101,1212,10358,101,485,479,871,48,482,587,902,0.9586765968064874,2809,9,11664,961,1,1,1,1
3102,660,10358,189,527,485,874,48,482,587,902,0.9114448808336394,19881,2025,10404,784,1,1,1,1
3103,1046,34163,45,570,153,688,49,573,232,683,0.9758457213119948,16,9,6241,25,1,1,0,1
3104,929,34163,30,567,156,691,49,573,232,683,0.9760530541762694,361,36,5776,64,1,0,1,1
3105,1529,34163,34,567,167,694,49,573,232,683,0.9823114350793768,225,36,4225,121,1,0,1,0
3106,1222,34163,83,575,145,663,49,573,232,683,0.964949227445112,1156,4,7569,400,0,1,0,0
3107,327,34163,74,564,150,691,49,573,232,683,0.9712268058356522,625,81,6724,64,0,0,0,1
3108,169,34163,41,567,158,690,49,573,232,683,0.9784028266380496,64,36,5476,49,1,0,1,1
3109,391,34163,31,580,157,693,49,573,232,683,0.9765867443269024,324,49,5625,100,1,0,1,1
3110,885,27956,84,826,626,1263,219,842,729,1237,0.9436092736089752,18225,256,10609,676,1,1,1,1
3111,1324,27956,46,788,728,1283,219,842,729,1237,0.933765619294396,29929,2916,1,2116,0,0,1,0
3112,784,27956,117,868,540,1225,219,842,729,1237,0.9110642125100228,10404,676,35721,144,1,1,0,1
3113,744,27116,209,590,576,1048,293,523,684,1015,0.912012464116327,7056,4489,11664,1089,1,1,1,1
3114,638,27116,146,675,535,1158,293,523,684,1015,0.6836424768538427,21609,23104,22201,20449,1,0,0,0
3115,242,27116,185,619,576,1118,293,523,684,1015,0.8437350343243006,11664,9216,11664,10609,1,1,1,1
3116,577,27116,43,626,564,1168,293,523,684,1015,0.5983454808978002,62500,10609,14400,23409,0,1,1,0
3117,340,27116,155,718,552,1041,293,523,684,1015,0.7277991980887389,19044,38025,17424,676,1,0,1,1
3118,1280,27116,211,625,596,1169,293,523,684,1015,0.8240538977069756,6724,10404,7744,23716,1,1,1,0
3119,955,27116,34,573,549,1161,293,523,684,1015,0.6048491278830286,67081,2500,18225,21316,0,1,0,0
3120,1187,27116,115,697,566,1157,293,523,684,1015,0.6521924912933149,31684,30276,13924,20164,1,0,1,0
3121,1719,27116,61,606,498,1165,293,523,684,1015,0.5733918999539205,53824,6889,34596,22500,0,1,0,0
3122,409,27116,38,649,491,1150,293,523,684,1015,0.5061609924217666,65025,15876,37249,18225,0,0,0,0
3123,421,27116,231,636,629,1009,293,523,684,1015,0.9287568202742866,3844,12769,3025,36,1,1,1,1
3124,930,23435,40,566,176,646,69,553,180,669,0.9937693018913476,841,169,16,529,0,0,1,0
3125,798,23435,40,560,176,654,69,553,180,669,0.995468218931906,841,49,16,225,0,1,1,1
3126,998,23435,44,566,139,641,69,553,180,669,0.9869415786906118,625,169,1681,784,1,0,0,0
3127,891,19229,28,781,371,1206,26,779,414,1350,0.9762547061910076,4,4,1849,20736,1,1,1,1
3128,944,19229,63,787,349,1176,26,779,414,1350,0.9622332851886719,1369,64,4225,30276,0,1,1,1
3129,800,19229,34,792,346,1167,26,779,414,1350,0.9596982677643684,64,169,4624,33489,1,0,1,1
3130,1185,19229,31,784,371,1199,26,779,414,1350,0.9740402444526132,25,25,1849,22801,1,1,1,1
3131,1610,19229,59,799,309,1090,26,779,414,1350,0.9158000058330624,1089,400,11025,67600,0,0,0,0
3132,1210,19388,91,972,91,972,63,975,90,991,0.9985952916730896,784,9,1,361,0,1,1,0
3133,379,19388,48,979,67,1001,63,975,90,991,0.998941908013496,225,16,529,100,1,1,0,1
3134,1589,19388,48,979,66,999,63,975,90,991,0.9989285298389542,225,16,576,64,1,1,0,1
3135,868,19388,49,967,98,1003,63,975,90,991,0.999430819483122,196,64,64,144,1,0,1,0
3136,380,19388,51,977,92,997,63,975,90,991,0.9997713548351004,144,4,4,36,1,1,1,1
3137,482,7305,71,886,487,1160,86,861,463,1278,0.9805704564613676,225,625,576,13924,1,0,1,0
3138,1340,7305,161,919,383,1121,86,861,463,1278,0.9493211684560412,5625,3364,6400,24649,0,0,0,0
3139,1203,7305,94,872,452,1169,86,861,463,1278,0.9845740816218036,64,121,121,11881,1,1,1,1
3140,195,7305,107,868,450,1166,86,861,463,1278,0.9832880610201586,441,49,169,12544,1,1,1,1
3141,694,7305,94,871,456,1173,86,861,463,1278,0.9857752957467654,64,100,49,11025,1,1,1,1
3142,306,7305,80,862,442,1168,86,861,463,1278,0.9840791662130997,36,1,441,12100,1,1,1,1
3143,1389,7305,84,865,448,1173,86,861,463,1278,0.9857347911608868,4,16,225,11025,1,1,1,1
3144,514,10004,45,645,179,743,34,636,240,783,0.9846488988023888,121,81,3721,1600,1,1,1,0
3145,114,10004,65,642,201,766,34,636,240,783,0.9921979827880328,961,36,1521,289,0,1,1,1
3146,783,10004,59,642,191,750,34,636,240,783,0.9884623535992608,625,36,2401,1089,0,1,1,1
3147,886,10004,34,641,143,764,34,636,240,783,0.9727749345952199,0,25,9409,361,1,1,0,1
3148,1696,10004,54,640,178,747,34,636,240,783,0.9845571757642718,400,16,3844,1296,1,1,1,1
3149,1219,10004,43,650,150,818,34,636,240,783,0.9733113753939052,81,196,8100,1225,1,1,0,1
3150,66,10004,38,652,147,764,34,636,240,783,0.9742008109150416,16,256,8649,361,1,0,0,1
3151,392,10004,89,674,167,793,34,636,240,783,0.9724886475368544,3025,1444,5329,100,0,0,0,1
3152,1599,10004,57,647,186,719,34,636,240,783,0.9787035782407938,529,121,2916,4096,1,1,1,0
3153,1411,10004,36,641,183,842,34,636,240,783,0.9812134541020002,4,25,3249,3481,1,1,1,0
3154,1225,27546,82,803,161,888,75,796,190,903,0.9977888630120852,49,49,841,225,1,0,0,0
3155,932,27546,86,802,162,895,75,796,190,903,0.9980908997655892,121,36,784,64,0,0,0,1
3156,228,27546,83,799,167,894,75,796,190,903,0.99870257168149,64,9,529,81,1,1,1,1
3157,1389,6441,58,288,372,841,104,244,587,671,0.6406810889799549,2116,1936,46225,28900,1,0,0,0
3158,1562,6441,38,269,358,842,104,244,587,671,0.6067083270933457,4356,625,52441,29241,0,1,0,0
3159,490,6441,72,270,400,614,104,244,587,671,0.8188452165389171,1024,676,34969,3249,1,1,1,1
3160,55,21080,285,485,775,985,12,399,808,1073,0.8604199796377238,74529,7396,1089,7744,1,0,1,1
3161,1689,21080,335,499,524,737,12,399,808,1073,0.5264986420022699,104329,10000,80656,112896,0,0,0,0
3162,556,21080,293,461,718,998,12,399,808,1073,0.851543011463777,78961,3844,8100,5625,1,1,1,1
3163,547,21080,212,457,871,972,12,399,808,1073,0.91151637440751,40000,3364,3969,10201,1,1,1,1
3164,57,21080,341,503,696,941,12,399,808,1073,0.7708090467563387,108241,10816,12544,17424,0,0,1,1
3165,1158,21080,288,470,729,952,12,399,808,1073,0.8429782443534671,76176,5041,6241,14641,1,1,1,1
3166,1508,21356,111,315,896,981,241,240,653,896,0.7178126420088915,16900,5625,59049,7225,0,1,0,0
3167,592,21356,111,141,908,991,241,240,653,896,0.6798313212427824,16900,9801,65025,9025,0,0,0,0
3168,761,21356,74,191,892,980,241,240,653,896,0.6998007506014027,27889,2401,57121,7056,0,1,1,0
3169,900,21356,220,266,888,941,241,240,653,896,0.8145201013089446,441,676,55225,2025,1,1,1,1
3170,1066,21356,154,341,893,933,241,240,653,896,0.7561371674807186,7569,10201,57600,1369,1,0,1,1
3171,923,2509,83,713,400,999,53,738,285,1040,0.9721939233120216,900,625,13225,1681,1,0,0,1
3172,455,2509,128,750,359,1005,53,738,285,1040,0.9788970983933364,5625,144,5476,1225,0,1,1,1
3173,1106,2509,123,760,326,960,53,738,285,1040,0.9772132662282498,4900,484,1681,6400,0,0,1,0
